CustomerID,Name,Age,Income,LoanAmount,LoanTerm,CreditScore,Default,TransactionHistory
817,Customer_817,54,9526,21877,12,407,0,"[{""amount"": 877, ""date"": ""2023-12-05""}, {""amount"": 584, ""date"": ""2023-03-29""}, {""amount"": 437, ""date"": ""2023-03-25""}, {""amount"": 679, ""date"": ""2023-07-15""}, {""amount"": 602, ""date"": ""2023-03-22""}, {""amount"": 460, ""date"": ""2023-08-24""}, {""amount"": 200, ""date"": ""2023-01-26""}, {""amount"": 839, ""date"": ""2023-02-14""}, {""amount"": 325, ""date"": ""2023-02-18""}, {""amount"": 168, ""date"": ""2023-12-20""}, {""amount"": 114, ""date"": ""2023-08-05""}, {""amount"": 235, ""date"": ""2023-02-15""}, {""amount"": 342, ""date"": ""2023-08-17""}, {""amount"": 869, ""date"": ""2023-04-10""}, {""amount"": 180, ""date"": ""2023-09-20""}, {""amount"": 209, ""date"": ""2023-06-08""}, {""amount"": 237, ""date"": ""2023-09-23""}, {""amount"": 337, ""date"": ""2023-08-29""}, {""amount"": 170, ""date"": ""2023-01-11""}]"
818,Customer_818,44,13991,16253,25,336,0,"[{""amount"": 794, ""date"": ""2023-12-21""}, {""amount"": 848, ""date"": ""2023-10-10""}, {""amount"": 214, ""date"": ""2023-07-06""}, {""amount"": 391, ""date"": ""2023-04-18""}, {""amount"": 870, ""date"": ""2023-02-21""}, {""amount"": 165, ""date"": ""2023-11-11""}, {""amount"": 235, ""date"": ""2023-12-05""}, {""amount"": 848, ""date"": ""2023-04-12""}, {""amount"": 468, ""date"": ""2023-01-17""}, {""amount"": 828, ""date"": ""2023-02-23""}, {""amount"": 312, ""date"": ""2023-08-17""}, {""amount"": 741, ""date"": ""2023-06-25""}, {""amount"": 622, ""date"": ""2023-01-06""}, {""amount"": 449, ""date"": ""2023-05-23""}, {""amount"": 245, ""date"": ""2023-04-05""}, {""amount"": 115, ""date"": ""2023-09-12""}]"
819,Customer_819,22,7012,10400,49,714,0,"[{""amount"": 275, ""date"": ""2023-05-28""}, {""amount"": 867, ""date"": ""2023-02-23""}, {""amount"": 481, ""date"": ""2023-06-02""}, {""amount"": 149, ""date"": ""2023-01-25""}, {""amount"": 816, ""date"": ""2023-09-01""}, {""amount"": 544, ""date"": ""2023-05-29""}, {""amount"": 409, ""date"": ""2023-03-27""}, {""amount"": 541, ""date"": ""2023-03-11""}, {""amount"": 963, ""date"": ""2023-05-09""}, {""amount"": 752, ""date"": ""2023-04-12""}, {""amount"": 274, ""date"": ""2023-03-29""}, {""amount"": 848, ""date"": ""2023-08-04""}, {""amount"": 832, ""date"": ""2023-01-29""}, {""amount"": 492, ""date"": ""2023-12-24""}, {""amount"": 840, ""date"": ""2023-10-01""}, {""amount"": 307, ""date"": ""2023-12-07""}, {""amount"": 421, ""date"": ""2023-09-02""}, {""amount"": 115, ""date"": ""2023-08-31""}, {""amount"": 713, ""date"": ""2023-11-13""}]"
820,Customer_820,59,4583,42220,12,333,0,"[{""amount"": 876, ""date"": ""2023-07-08""}, {""amount"": 677, ""date"": ""2023-07-02""}, {""amount"": 564, ""date"": ""2023-07-27""}, {""amount"": 525, ""date"": ""2023-05-10""}, {""amount"": 332, ""date"": ""2023-05-08""}, {""amount"": 738, ""date"": ""2023-05-23""}, {""amount"": 376, ""date"": ""2023-09-17""}, {""amount"": 256, ""date"": ""2023-12-19""}, {""amount"": 796, ""date"": ""2023-12-18""}, {""amount"": 261, ""date"": ""2023-12-14""}, {""amount"": 123, ""date"": ""2023-02-19""}, {""amount"": 801, ""date"": ""2023-09-12""}, {""amount"": 553, ""date"": ""2023-12-30""}, {""amount"": 217, ""date"": ""2023-06-09""}, {""amount"": 103, ""date"": ""2023-02-08""}]"
821,Customer_821,28,7410,15940,38,399,0,"[{""amount"": 214, ""date"": ""2023-04-13""}, {""amount"": 149, ""date"": ""2023-03-20""}, {""amount"": 358, ""date"": ""2023-04-10""}, {""amount"": 337, ""date"": ""2023-01-13""}, {""amount"": 941, ""date"": ""2023-11-07""}, {""amount"": 707, ""date"": ""2023-08-03""}, {""amount"": 612, ""date"": ""2023-10-17""}, {""amount"": 455, ""date"": ""2023-02-05""}, {""amount"": 272, ""date"": ""2023-12-16""}, {""amount"": 144, ""date"": ""2023-05-07""}, {""amount"": 884, ""date"": ""2023-02-17""}, {""amount"": 121, ""date"": ""2023-06-07""}]"
822,Customer_822,30,5360,5889,43,405,0,"[{""amount"": 285, ""date"": ""2023-06-24""}, {""amount"": 564, ""date"": ""2023-09-15""}, {""amount"": 129, ""date"": ""2023-10-11""}, {""amount"": 246, ""date"": ""2023-02-09""}, {""amount"": 346, ""date"": ""2023-06-22""}, {""amount"": 952, ""date"": ""2023-09-24""}, {""amount"": 420, ""date"": ""2023-10-28""}, {""amount"": 689, ""date"": ""2023-05-28""}, {""amount"": 736, ""date"": ""2023-03-20""}, {""amount"": 530, ""date"": ""2023-12-04""}, {""amount"": 689, ""date"": ""2023-09-28""}, {""amount"": 727, ""date"": ""2023-02-17""}, {""amount"": 898, ""date"": ""2023-11-15""}, {""amount"": 347, ""date"": ""2023-02-03""}, {""amount"": 814, ""date"": ""2023-05-08""}, {""amount"": 862, ""date"": ""2023-04-15""}]"
823,Customer_823,58,4881,35141,28,682,0,"[{""amount"": 317, ""date"": ""2023-02-17""}, {""amount"": 720, ""date"": ""2023-04-30""}, {""amount"": 645, ""date"": ""2023-01-01""}, {""amount"": 361, ""date"": ""2023-04-17""}, {""amount"": 674, ""date"": ""2023-06-21""}, {""amount"": 894, ""date"": ""2023-11-16""}, {""amount"": 653, ""date"": ""2023-10-11""}, {""amount"": 626, ""date"": ""2023-04-23""}, {""amount"": 358, ""date"": ""2023-01-20""}, {""amount"": 240, ""date"": ""2023-10-15""}]"
824,Customer_824,51,4837,14740,47,838,0,"[{""amount"": 650, ""date"": ""2023-02-24""}, {""amount"": 847, ""date"": ""2023-09-15""}, {""amount"": 734, ""date"": ""2023-10-17""}, {""amount"": 675, ""date"": ""2023-12-03""}, {""amount"": 912, ""date"": ""2023-04-25""}, {""amount"": 112, ""date"": ""2023-06-05""}]"
825,Customer_825,55,3000,17998,27,318,0,"[{""amount"": 210, ""date"": ""2023-08-27""}, {""amount"": 816, ""date"": ""2023-04-12""}, {""amount"": 215, ""date"": ""2023-05-22""}, {""amount"": 730, ""date"": ""2023-11-24""}, {""amount"": 848, ""date"": ""2023-03-03""}, {""amount"": 314, ""date"": ""2023-08-24""}, {""amount"": 568, ""date"": ""2023-10-16""}, {""amount"": 929, ""date"": ""2023-09-01""}, {""amount"": 790, ""date"": ""2023-07-01""}, {""amount"": 438, ""date"": ""2023-08-20""}, {""amount"": 543, ""date"": ""2023-02-21""}]"
826,Customer_826,57,12582,38905,58,644,0,"[{""amount"": 330, ""date"": ""2023-04-03""}, {""amount"": 414, ""date"": ""2023-04-06""}, {""amount"": 672, ""date"": ""2023-10-12""}, {""amount"": 692, ""date"": ""2023-12-28""}, {""amount"": 864, ""date"": ""2023-04-24""}, {""amount"": 373, ""date"": ""2023-12-03""}, {""amount"": 318, ""date"": ""2023-11-30""}, {""amount"": 554, ""date"": ""2023-05-26""}, {""amount"": 364, ""date"": ""2023-08-09""}, {""amount"": 571, ""date"": ""2023-02-09""}, {""amount"": 382, ""date"": ""2023-04-02""}, {""amount"": 262, ""date"": ""2023-10-15""}, {""amount"": 290, ""date"": ""2023-12-17""}, {""amount"": 525, ""date"": ""2023-08-12""}, {""amount"": 442, ""date"": ""2023-07-09""}]"
827,Customer_827,50,16609,23993,17,762,0,"[{""amount"": 456, ""date"": ""2023-03-25""}, {""amount"": 663, ""date"": ""2023-10-14""}, {""amount"": 123, ""date"": ""2023-05-12""}, {""amount"": 159, ""date"": ""2023-12-06""}, {""amount"": 985, ""date"": ""2023-04-08""}, {""amount"": 927, ""date"": ""2023-01-06""}, {""amount"": 271, ""date"": ""2023-01-27""}, {""amount"": 470, ""date"": ""2023-02-15""}, {""amount"": 761, ""date"": ""2023-07-06""}, {""amount"": 339, ""date"": ""2023-03-07""}, {""amount"": 655, ""date"": ""2023-11-23""}, {""amount"": 690, ""date"": ""2023-02-14""}, {""amount"": 928, ""date"": ""2023-02-07""}, {""amount"": 701, ""date"": ""2023-08-11""}, {""amount"": 325, ""date"": ""2023-11-15""}, {""amount"": 758, ""date"": ""2023-03-06""}]"
828,Customer_828,51,5720,46091,49,520,0,"[{""amount"": 186, ""date"": ""2023-04-26""}, {""amount"": 587, ""date"": ""2023-11-19""}, {""amount"": 565, ""date"": ""2023-07-23""}, {""amount"": 357, ""date"": ""2023-05-19""}, {""amount"": 428, ""date"": ""2023-06-25""}, {""amount"": 581, ""date"": ""2023-02-21""}, {""amount"": 391, ""date"": ""2023-12-20""}, {""amount"": 561, ""date"": ""2023-03-13""}, {""amount"": 342, ""date"": ""2023-02-16""}, {""amount"": 719, ""date"": ""2023-04-19""}, {""amount"": 771, ""date"": ""2023-05-07""}, {""amount"": 668, ""date"": ""2023-04-27""}, {""amount"": 836, ""date"": ""2023-01-01""}, {""amount"": 737, ""date"": ""2023-07-13""}, {""amount"": 530, ""date"": ""2023-03-08""}, {""amount"": 303, ""date"": ""2023-09-06""}]"
829,Customer_829,44,14630,8187,9,798,1,"[{""amount"": 445, ""date"": ""2023-01-25""}, {""amount"": 418, ""date"": ""2023-11-23""}, {""amount"": 846, ""date"": ""2023-09-12""}, {""amount"": 791, ""date"": ""2023-08-17""}, {""amount"": 860, ""date"": ""2023-12-16""}, {""amount"": 570, ""date"": ""2023-12-23""}, {""amount"": 497, ""date"": ""2023-02-10""}, {""amount"": 703, ""date"": ""2023-08-26""}, {""amount"": 655, ""date"": ""2023-01-18""}]"
830,Customer_830,53,13858,6713,38,575,0,"[{""amount"": 337, ""date"": ""2023-07-20""}, {""amount"": 755, ""date"": ""2023-11-25""}, {""amount"": 678, ""date"": ""2023-06-02""}, {""amount"": 910, ""date"": ""2023-07-26""}, {""amount"": 111, ""date"": ""2023-02-18""}, {""amount"": 732, ""date"": ""2023-08-27""}, {""amount"": 526, ""date"": ""2023-04-04""}, {""amount"": 703, ""date"": ""2023-08-06""}, {""amount"": 337, ""date"": ""2023-01-05""}, {""amount"": 909, ""date"": ""2023-12-03""}, {""amount"": 404, ""date"": ""2023-04-28""}]"
831,Customer_831,43,4622,5075,35,598,0,"[{""amount"": 480, ""date"": ""2023-03-18""}, {""amount"": 330, ""date"": ""2023-09-01""}, {""amount"": 432, ""date"": ""2023-02-26""}, {""amount"": 492, ""date"": ""2023-12-11""}, {""amount"": 542, ""date"": ""2023-04-04""}, {""amount"": 719, ""date"": ""2023-02-14""}, {""amount"": 984, ""date"": ""2023-04-13""}, {""amount"": 672, ""date"": ""2023-07-10""}, {""amount"": 918, ""date"": ""2023-12-09""}, {""amount"": 448, ""date"": ""2023-04-02""}, {""amount"": 919, ""date"": ""2023-03-22""}, {""amount"": 869, ""date"": ""2023-10-08""}, {""amount"": 153, ""date"": ""2023-01-25""}, {""amount"": 155, ""date"": ""2023-12-25""}, {""amount"": 259, ""date"": ""2023-06-16""}]"
832,Customer_832,68,3565,24473,27,550,0,"[{""amount"": 561, ""date"": ""2023-12-17""}, {""amount"": 808, ""date"": ""2023-09-23""}, {""amount"": 193, ""date"": ""2023-10-10""}, {""amount"": 583, ""date"": ""2023-10-19""}, {""amount"": 771, ""date"": ""2023-07-24""}, {""amount"": 373, ""date"": ""2023-08-09""}, {""amount"": 627, ""date"": ""2023-12-15""}]"
833,Customer_833,42,2139,33119,23,749,0,"[{""amount"": 993, ""date"": ""2023-06-30""}, {""amount"": 547, ""date"": ""2023-05-29""}, {""amount"": 310, ""date"": ""2023-05-09""}, {""amount"": 211, ""date"": ""2023-05-21""}, {""amount"": 121, ""date"": ""2023-02-20""}, {""amount"": 926, ""date"": ""2023-11-24""}, {""amount"": 990, ""date"": ""2023-05-31""}, {""amount"": 621, ""date"": ""2023-07-12""}, {""amount"": 821, ""date"": ""2023-03-18""}, {""amount"": 404, ""date"": ""2023-09-15""}, {""amount"": 801, ""date"": ""2023-04-03""}, {""amount"": 925, ""date"": ""2023-12-03""}, {""amount"": 257, ""date"": ""2023-04-09""}]"
834,Customer_834,36,12398,11447,11,803,0,"[{""amount"": 904, ""date"": ""2023-09-30""}, {""amount"": 320, ""date"": ""2023-05-09""}, {""amount"": 247, ""date"": ""2023-08-23""}, {""amount"": 379, ""date"": ""2023-04-16""}, {""amount"": 246, ""date"": ""2023-09-17""}, {""amount"": 209, ""date"": ""2023-09-11""}]"
835,Customer_835,38,10519,5330,53,378,1,"[{""amount"": 331, ""date"": ""2023-12-02""}, {""amount"": 856, ""date"": ""2023-05-08""}, {""amount"": 702, ""date"": ""2023-01-02""}, {""amount"": 856, ""date"": ""2023-03-12""}, {""amount"": 900, ""date"": ""2023-06-23""}, {""amount"": 697, ""date"": ""2023-07-17""}, {""amount"": 113, ""date"": ""2023-05-07""}, {""amount"": 254, ""date"": ""2023-01-27""}, {""amount"": 890, ""date"": ""2023-03-19""}, {""amount"": 152, ""date"": ""2023-12-27""}, {""amount"": 984, ""date"": ""2023-10-06""}, {""amount"": 756, ""date"": ""2023-01-25""}, {""amount"": 848, ""date"": ""2023-01-13""}, {""amount"": 177, ""date"": ""2023-12-23""}, {""amount"": 316, ""date"": ""2023-06-17""}]"
836,Customer_836,48,5642,11772,33,386,0,"[{""amount"": 648, ""date"": ""2023-12-29""}, {""amount"": 337, ""date"": ""2023-03-11""}, {""amount"": 296, ""date"": ""2023-12-27""}, {""amount"": 731, ""date"": ""2023-10-02""}, {""amount"": 647, ""date"": ""2023-01-02""}, {""amount"": 350, ""date"": ""2023-06-12""}, {""amount"": 808, ""date"": ""2023-08-25""}, {""amount"": 316, ""date"": ""2023-03-09""}, {""amount"": 151, ""date"": ""2023-08-29""}, {""amount"": 829, ""date"": ""2023-09-10""}, {""amount"": 591, ""date"": ""2023-07-21""}, {""amount"": 633, ""date"": ""2023-09-05""}, {""amount"": 501, ""date"": ""2023-01-16""}, {""amount"": 899, ""date"": ""2023-10-06""}, {""amount"": 249, ""date"": ""2023-03-06""}, {""amount"": 977, ""date"": ""2023-08-22""}, {""amount"": 188, ""date"": ""2023-05-28""}, {""amount"": 839, ""date"": ""2023-12-23""}]"
837,Customer_837,46,15278,24701,7,507,0,"[{""amount"": 658, ""date"": ""2023-11-07""}, {""amount"": 223, ""date"": ""2023-10-27""}, {""amount"": 797, ""date"": ""2023-10-06""}, {""amount"": 512, ""date"": ""2023-03-26""}, {""amount"": 439, ""date"": ""2023-11-02""}, {""amount"": 662, ""date"": ""2023-01-10""}]"
838,Customer_838,26,2492,22254,39,766,0,"[{""amount"": 902, ""date"": ""2023-03-24""}, {""amount"": 205, ""date"": ""2023-09-02""}, {""amount"": 781, ""date"": ""2023-03-17""}, {""amount"": 699, ""date"": ""2023-05-24""}, {""amount"": 341, ""date"": ""2023-12-09""}, {""amount"": 617, ""date"": ""2023-10-17""}, {""amount"": 777, ""date"": ""2023-11-27""}, {""amount"": 826, ""date"": ""2023-06-06""}]"
839,Customer_839,36,19206,19768,46,695,0,"[{""amount"": 632, ""date"": ""2023-12-24""}, {""amount"": 351, ""date"": ""2023-08-13""}, {""amount"": 486, ""date"": ""2023-02-15""}, {""amount"": 209, ""date"": ""2023-03-20""}, {""amount"": 492, ""date"": ""2023-10-25""}, {""amount"": 232, ""date"": ""2023-06-12""}, {""amount"": 299, ""date"": ""2023-05-26""}, {""amount"": 234, ""date"": ""2023-05-03""}, {""amount"": 248, ""date"": ""2023-07-19""}, {""amount"": 372, ""date"": ""2023-12-07""}, {""amount"": 430, ""date"": ""2023-10-13""}, {""amount"": 318, ""date"": ""2023-02-11""}, {""amount"": 433, ""date"": ""2023-12-12""}, {""amount"": 634, ""date"": ""2023-09-30""}, {""amount"": 861, ""date"": ""2023-09-19""}]"
840,Customer_840,43,18723,22956,49,610,0,"[{""amount"": 721, ""date"": ""2023-04-04""}, {""amount"": 638, ""date"": ""2023-02-06""}, {""amount"": 713, ""date"": ""2023-01-13""}, {""amount"": 650, ""date"": ""2023-12-22""}, {""amount"": 552, ""date"": ""2023-12-17""}, {""amount"": 215, ""date"": ""2023-11-08""}, {""amount"": 306, ""date"": ""2023-11-22""}]"
841,Customer_841,42,3401,43365,45,580,0,"[{""amount"": 950, ""date"": ""2023-07-10""}, {""amount"": 753, ""date"": ""2023-07-06""}, {""amount"": 130, ""date"": ""2023-08-15""}, {""amount"": 736, ""date"": ""2023-08-26""}, {""amount"": 220, ""date"": ""2023-11-25""}, {""amount"": 162, ""date"": ""2023-03-06""}, {""amount"": 422, ""date"": ""2023-08-16""}, {""amount"": 554, ""date"": ""2023-09-02""}, {""amount"": 324, ""date"": ""2023-05-19""}, {""amount"": 276, ""date"": ""2023-11-21""}, {""amount"": 631, ""date"": ""2023-08-12""}, {""amount"": 981, ""date"": ""2023-11-28""}, {""amount"": 149, ""date"": ""2023-11-29""}, {""amount"": 124, ""date"": ""2023-03-07""}, {""amount"": 554, ""date"": ""2023-05-22""}, {""amount"": 581, ""date"": ""2023-07-09""}]"
842,Customer_842,57,18874,46507,49,535,0,"[{""amount"": 483, ""date"": ""2023-07-18""}, {""amount"": 205, ""date"": ""2023-04-24""}, {""amount"": 347, ""date"": ""2023-05-10""}, {""amount"": 331, ""date"": ""2023-03-10""}, {""amount"": 189, ""date"": ""2023-12-17""}, {""amount"": 132, ""date"": ""2023-01-02""}, {""amount"": 854, ""date"": ""2023-11-13""}, {""amount"": 129, ""date"": ""2023-09-28""}, {""amount"": 324, ""date"": ""2023-07-09""}, {""amount"": 237, ""date"": ""2023-12-17""}, {""amount"": 941, ""date"": ""2023-06-04""}]"
843,Customer_843,60,9299,8527,57,818,0,"[{""amount"": 561, ""date"": ""2023-01-06""}, {""amount"": 692, ""date"": ""2023-09-24""}, {""amount"": 489, ""date"": ""2023-03-06""}, {""amount"": 629, ""date"": ""2023-11-06""}, {""amount"": 775, ""date"": ""2023-11-27""}]"
844,Customer_844,46,2884,22344,43,341,0,"[{""amount"": 612, ""date"": ""2023-12-11""}, {""amount"": 562, ""date"": ""2023-11-06""}, {""amount"": 215, ""date"": ""2023-02-08""}, {""amount"": 356, ""date"": ""2023-03-11""}, {""amount"": 602, ""date"": ""2023-01-20""}, {""amount"": 789, ""date"": ""2023-05-14""}, {""amount"": 794, ""date"": ""2023-12-21""}, {""amount"": 669, ""date"": ""2023-09-23""}, {""amount"": 597, ""date"": ""2023-03-29""}, {""amount"": 244, ""date"": ""2023-08-14""}, {""amount"": 760, ""date"": ""2023-07-03""}, {""amount"": 206, ""date"": ""2023-07-26""}, {""amount"": 545, ""date"": ""2023-10-19""}]"
845,Customer_845,42,9124,19144,36,488,0,"[{""amount"": 697, ""date"": ""2023-02-23""}, {""amount"": 373, ""date"": ""2023-05-22""}, {""amount"": 796, ""date"": ""2023-06-06""}, {""amount"": 691, ""date"": ""2023-12-13""}, {""amount"": 616, ""date"": ""2023-03-27""}, {""amount"": 493, ""date"": ""2023-09-04""}, {""amount"": 718, ""date"": ""2023-02-26""}, {""amount"": 557, ""date"": ""2023-10-29""}, {""amount"": 341, ""date"": ""2023-09-01""}, {""amount"": 376, ""date"": ""2023-02-19""}, {""amount"": 749, ""date"": ""2023-06-17""}, {""amount"": 585, ""date"": ""2023-04-02""}, {""amount"": 190, ""date"": ""2023-07-25""}, {""amount"": 194, ""date"": ""2023-03-11""}, {""amount"": 387, ""date"": ""2023-04-29""}]"
846,Customer_846,36,6081,38800,24,407,0,"[{""amount"": 921, ""date"": ""2023-05-02""}, {""amount"": 638, ""date"": ""2023-10-08""}, {""amount"": 624, ""date"": ""2023-10-17""}, {""amount"": 275, ""date"": ""2023-02-07""}, {""amount"": 197, ""date"": ""2023-06-21""}, {""amount"": 143, ""date"": ""2023-09-12""}, {""amount"": 448, ""date"": ""2023-11-21""}, {""amount"": 142, ""date"": ""2023-03-14""}, {""amount"": 297, ""date"": ""2023-09-30""}, {""amount"": 593, ""date"": ""2023-09-06""}, {""amount"": 399, ""date"": ""2023-01-03""}, {""amount"": 492, ""date"": ""2023-07-01""}, {""amount"": 327, ""date"": ""2023-07-02""}, {""amount"": 361, ""date"": ""2023-11-08""}, {""amount"": 808, ""date"": ""2023-05-12""}]"
847,Customer_847,21,2851,40779,60,696,0,"[{""amount"": 525, ""date"": ""2023-05-03""}, {""amount"": 470, ""date"": ""2023-09-30""}, {""amount"": 324, ""date"": ""2023-12-05""}, {""amount"": 895, ""date"": ""2023-08-19""}, {""amount"": 926, ""date"": ""2023-11-13""}, {""amount"": 911, ""date"": ""2023-01-17""}, {""amount"": 999, ""date"": ""2023-04-26""}, {""amount"": 411, ""date"": ""2023-07-25""}, {""amount"": 360, ""date"": ""2023-03-30""}]"
848,Customer_848,62,4597,32398,21,601,0,"[{""amount"": 506, ""date"": ""2023-06-28""}, {""amount"": 380, ""date"": ""2023-01-04""}, {""amount"": 166, ""date"": ""2023-02-02""}, {""amount"": 951, ""date"": ""2023-12-10""}, {""amount"": 248, ""date"": ""2023-05-22""}, {""amount"": 776, ""date"": ""2023-07-31""}, {""amount"": 632, ""date"": ""2023-07-05""}, {""amount"": 390, ""date"": ""2023-01-04""}, {""amount"": 827, ""date"": ""2023-11-13""}, {""amount"": 537, ""date"": ""2023-08-15""}, {""amount"": 413, ""date"": ""2023-04-02""}, {""amount"": 613, ""date"": ""2023-01-20""}]"
849,Customer_849,37,19260,32749,57,849,0,"[{""amount"": 820, ""date"": ""2023-10-27""}, {""amount"": 413, ""date"": ""2023-09-25""}, {""amount"": 785, ""date"": ""2023-03-13""}, {""amount"": 662, ""date"": ""2023-05-20""}, {""amount"": 688, ""date"": ""2023-09-09""}, {""amount"": 630, ""date"": ""2023-04-22""}, {""amount"": 172, ""date"": ""2023-01-19""}, {""amount"": 631, ""date"": ""2023-03-06""}, {""amount"": 458, ""date"": ""2023-08-08""}, {""amount"": 448, ""date"": ""2023-09-29""}, {""amount"": 460, ""date"": ""2023-05-28""}, {""amount"": 723, ""date"": ""2023-10-06""}, {""amount"": 931, ""date"": ""2023-05-21""}, {""amount"": 551, ""date"": ""2023-01-02""}, {""amount"": 571, ""date"": ""2023-03-15""}]"
850,Customer_850,63,13993,8068,51,638,0,"[{""amount"": 502, ""date"": ""2023-01-29""}, {""amount"": 512, ""date"": ""2023-05-25""}, {""amount"": 701, ""date"": ""2023-05-15""}, {""amount"": 783, ""date"": ""2023-07-26""}, {""amount"": 816, ""date"": ""2023-04-20""}, {""amount"": 492, ""date"": ""2023-06-23""}, {""amount"": 150, ""date"": ""2023-02-14""}, {""amount"": 136, ""date"": ""2023-10-09""}, {""amount"": 296, ""date"": ""2023-07-04""}, {""amount"": 386, ""date"": ""2023-10-21""}]"
